length,domain,segments
3,cv.ua,2
3,dn.ua,2
3,dnepropetrovsk.ua,2
3,dnipropetrovsk.ua,2
3,dominic.ua,2
3,donetsk.ua,2
3,dp.ua,2
3,if.ua,2
3,ivano-frankivsk.ua,2
3,kh.ua,2
3,kharkiv.ua,2
3,kharkov.ua,2
3,kherson.ua,2
3,khmelnitskiy.ua,2
3,khmelnytskyi.ua,2
3,kiev.ua,2
3,kirovograd.ua,2
3,km.ua,2
3,kr.ua,2
3,krym.ua,2
3,ks.ua,2
3,kv.ua,2
3,kyiv.ua,2
3,lg.ua,2
3,lt.ua,2
3,lugansk.ua,2
3,lutsk.ua,2
3,lv.ua,2
3,lviv.ua,2
3,mk.ua,2
3,mykolaiv.ua,2
3,nikolaev.ua,2
3,od.ua,2
3,odesa.ua,2
3,odessa.ua,2
3,pl.ua,2
3,poltava.ua,2
3,rivne.ua,2
3,rovno.ua,2
3,rv.ua,2
3,sb.ua,2
3,sebastopol.ua,2
3,sevastopol.ua,2
3,sm.ua,2
3,sumy.ua,2
3,te.ua,2
3,ternopil.ua,2
3,uz.ua,2
3,uzhgorod.ua,2
3,vinnica.ua,2
3,vinnytsia.ua,2
3,vn.ua,2
3,volyn.ua,2
3,yalta.ua,2
3,zaporizhzhe.ua,2
3,zaporizhzhia.ua,2
3,zhitomir.ua,2
3,zhytomyr.ua,2
3,zp.ua,2
3,zt.ua,2
3,co.ua,2
3,pp.ua,2
2,ug,1
3,co.ug,2
3,or.ug,2
3,ac.ug,2
3,sc.ug,2
3,go.ug,2
3,ne.ug,2
3,com.ug,2
3,org.ug,2
2,uk,1
3,ac.uk,2
3,co.uk,2
3,gov.uk,2
3,ltd.uk,2
3,me.uk,2
3,net.uk,2
3,nhs.uk,2
3,org.uk,2
3,plc.uk,2
3,police.uk,2
4,sch.uk,2
2,us,1
3,dni.us,2
3,fed.us,2
3,isa.us,2
3,kids.us,2
3,nsn.us,2
3,ak.us,2
3,al.us,2
3,ar.us,2
3,as.us,2
3,az.us,2
3,ca.us,2
3,co.us,2
3,ct.us,2
3,dc.us,2
3,de.us,2
3,fl.us,2
3,ga.us,2
3,gu.us,2
3,hi.us,2
3,ia.us,2
3,id.us,2
3,il.us,2
3,in.us,2
3,ks.us,2
3,ky.us,2
3,la.us,2
3,ma.us,2
3,md.us,2
3,me.us,2
3,mi.us,2
3,mn.us,2
3,mo.us,2
3,ms.us,2
3,mt.us,2
3,nc.us,2
3,nd.us,2
3,ne.us,2
3,nh.us,2
3,nj.us,2
3,nm.us,2
3,nv.us,2
3,ny.us,2
3,oh.us,2
3,ok.us,2
3,or.us,2
3,pa.us,2
3,pr.us,2
3,ri.us,2
3,sc.us,2
3,sd.us,2
3,tn.us,2
3,tx.us,2
3,ut.us,2
3,vi.us,2
3,vt.us,2
3,va.us,2
3,wa.us,2
3,wi.us,2
3,wv.us,2
3,wy.us,2
4,k12.ak.us,3
4,k12.al.us,3
4,k12.ar.us,3
4,k12.as.us,3
4,k12.az.us,3
4,k12.ca.us,3
4,k12.co.us,3
4,k12.ct.us,3
4,k12.dc.us,3
4,k12.de.us,3
4,k12.fl.us,3
4,k12.ga.us,3
4,k12.gu.us,3
4,k12.ia.us,3
4,k12.id.us,3
4,k12.il.us,3
4,k12.in.us,3
4,k12.ks.us,3
4,k12.ky.us,3
4,k12.la.us,3
4,k12.ma.us,3
4,k12.md.us,3
4,k12.me.us,3
4,k12.mi.us,3
4,k12.mn.us,3
4,k12.mo.us,3
4,k12.ms.us,3
4,k12.mt.us,3
4,k12.nc.us,3
4,k12.nd.us,3
4,k12.ne.us,3
4,k12.nh.us,3
4,k12.nj.us,3
4,k12.nm.us,3
4,k12.nv.us,3
4,k12.ny.us,3
4,k12.oh.us,3
4,k12.ok.us,3
4,k12.or.us,3
4,k12.pa.us,3
4,k12.pr.us,3
4,k12.ri.us,3
4,k12.sc.us,3
4,k12.tn.us,3
4,k12.tx.us,3
4,k12.ut.us,3
4,k12.vi.us,3
4,k12.vt.us,3
4,k12.va.us,3
4,k12.wa.us,3
4,k12.wi.us,3
4,k12.wy.us,3
4,cc.ak.us,3
4,cc.al.us,3
4,cc.ar.us,3
4,cc.as.us,3
4,cc.az.us,3
4,cc.ca.us,3
4,cc.co.us,3
4,cc.ct.us,3
4,cc.dc.us,3
4,cc.de.us,3
4,cc.fl.us,3
4,cc.ga.us,3
4,cc.gu.us,3
4,cc.hi.us,3
4,cc.ia.us,3
4,cc.id.us,3
4,cc.il.us,3
4,cc.in.us,3
4,cc.ks.us,3
4,cc.ky.us,3
4,cc.la.us,3
4,cc.ma.us,3
4,cc.md.us,3
4,cc.me.us,3
4,cc.mi.us,3
4,cc.mn.us,3
4,cc.mo.us,3
4,cc.ms.us,3
4,cc.mt.us,3
4,cc.nc.us,3
4,cc.nd.us,3
4,cc.ne.us,3
4,cc.nh.us,3
4,cc.nj.us,3
4,cc.nm.us,3
4,cc.nv.us,3
4,cc.ny.us,3
4,cc.oh.us,3
4,cc.ok.us,3
4,cc.or.us,3
4,cc.pa.us,3
4,cc.pr.us,3
4,cc.ri.us,3
4,cc.sc.us,3
4,cc.sd.us,3
4,cc.tn.us,3
4,cc.tx.us,3
4,cc.ut.us,3
4,cc.vi.us,3
4,cc.vt.us,3
4,cc.va.us,3
4,cc.wa.us,3
4,cc.wi.us,3
4,cc.wv.us,3
4,cc.wy.us,3
4,lib.ak.us,3
4,lib.al.us,3
4,lib.ar.us,3
4,lib.as.us,3
4,lib.az.us,3
4,lib.ca.us,3
4,lib.co.us,3
4,lib.ct.us,3
4,lib.dc.us,3
4,lib.de.us,3
4,lib.fl.us,3
4,lib.ga.us,3
4,lib.gu.us,3
4,lib.hi.us,3
4,lib.ia.us,3
4,lib.id.us,3
4,lib.il.us,3
4,lib.in.us,3
4,lib.ks.us,3
4,lib.ky.us,3
4,lib.la.us,3
4,lib.ma.us,3
4,lib.md.us,3
4,lib.me.us,3
4,lib.mi.us,3
4,lib.mn.us,3
4,lib.mo.us,3
4,lib.ms.us,3
4,lib.mt.us,3
4,lib.nc.us,3
4,lib.nd.us,3
4,lib.ne.us,3
4,lib.nh.us,3
4,lib.nj.us,3
4,lib.nm.us,3
4,lib.nv.us,3
4,lib.ny.us,3
4,lib.oh.us,3
4,lib.ok.us,3
4,lib.or.us,3
4,lib.pa.us,3
4,lib.pr.us,3
4,lib.ri.us,3
4,lib.sc.us,3
4,lib.sd.us,3
4,lib.tn.us,3
4,lib.tx.us,3
4,lib.ut.us,3
4,lib.vi.us,3
4,lib.vt.us,3
4,lib.va.us,3
4,lib.wa.us,3
4,lib.wi.us,3
4,lib.wy.us,3
5,pvt.k12.ma.us,4
5,chtr.k12.ma.us,4
5,paroch.k12.ma.us,4
2,uy,1
3,com.uy,2
3,edu.uy,2
3,gub.uy,2
3,mil.uy,2
3,net.uy,2
3,org.uy,2
2,uz,1
3,co.uz,2
3,com.uz,2
3,net.uz,2
3,org.uz,2
2,va,1
2,vc,1
3,com.vc,2
3,net.vc,2
3,org.vc,2
3,gov.vc,2
3,mil.vc,2
3,edu.vc,2
2,ve,1
3,arts.ve,2
3,co.ve,2
3,com.ve,2
3,e12.ve,2
3,edu.ve,2
3,firm.ve,2
3,gob.ve,2
3,gov.ve,2
3,info.ve,2
3,int.ve,2
3,mil.ve,2
3,net.ve,2
3,org.ve,2
3,rec.ve,2
3,store.ve,2
3,tec.ve,2
3,web.ve,2
2,vg,1
2,vi,1
3,co.vi,2
3,com.vi,2
3,k12.vi,2
3,net.vi,2
3,org.vi,2
2,vn,1
3,com.vn,2
3,net.vn,2
3,org.vn,2
3,edu.vn,2
3,gov.vn,2
3,int.vn,2
3,ac.vn,2
3,biz.vn,2
3,info.vn,2
3,name.vn,2
3,pro.vn,2
3,health.vn,2
2,vu,1
3,com.vu,2
3,edu.vu,2
3,net.vu,2
3,org.vu,2
2,wf,1
2,ws,1
3,com.ws,2
3,net.ws,2
3,org.ws,2
3,gov.ws,2
3,edu.ws,2
2,yt,1
2,امارات,1
2,xn--mgbaam7a8h,1
2,বাংলা,1
2,xn--54b7fta0cc,1
2,中国,1
2,xn--fiqs8s,1
2,中國,1
2,xn--fiqz9s,1
2,الجزائر,1
2,xn--lgbbat1ad8j,1
2,مصر,1
2,xn--wgbh1c,1
2,xn--node,1
2,გე,1
2,香港,1
2,xn--j6w193g,1
2,xn--h2brj9c,1
2,भारत,1
2,xn--mgbbh1a71e,1
2,بھارت,1
2,భారత్,1
2,xn--fpcrj9c3d,1
2,ભારત,1
2,xn--gecrj9c,1
2,xn--s9brj9c,1
2,ਭਾਰਤ,1
2,ভারত,1
2,xn--45brj9c,1
2,xn--xkc2dl3a5ee0h,1
2,இந்தியா,1
2,xn--mgba3a4f16a,1
2,ایران,1
2,ايران,1
2,xn--mgba3a4fra,1
2,الاردن,1
2,xn--mgbayh7gpa,1
2,한국,1
2,xn--3e0b707e,1
2,xn--80ao21a,1
2,қаз,1
2,ලංකා,1
2,xn--fzc2c9e2c,1
2,இலங்கை,1
2,xn--xkc2al3hye2a,1
2,المغرب,1
2,xn--mgbc0a9azcg,1
2,xn--l1acc,1
2,мон,1
2,مليسيا,1
2,xn--mgbx4cd0ab,1
2,عمان,1
2,xn--mgb9awbf,1
2,xn--ygbi2ammx,1
2,فلسطين,1
2,xn--90a3ac,1
2,срб,1
3,xn--o1ac.xn--90a3ac,2
3,пр.срб,2
3,орг.срб,2
3,xn--c1avg.xn--90a3ac,2
3,обр.срб,2
3,xn--90azh.xn--90a3ac,2
3,од.срб,2
3,xn--d1at.xn--90a3ac,2
3,упр.срб,2
3,xn--o1ach.xn--90a3ac,2
3,ак.срб,2
3,xn--80au.xn--90a3ac,2
2,xn--p1ai,1
2,рф,1
2,xn--wgbl6a,1
2,قطر,1
2,السعودية,1
2,xn--mgberp4a5d4ar,1
2,xn--mgberp4a5d4a87g,1
2,السعودیة,1
2,السعودیۃ,1
2,xn--mgbqly7c0a67fbc,1
2,xn--mgbqly7cvafr,1
2,السعوديه,1
2,xn--ogbpf8fl,1
2,سورية,1
2,xn--mgbtf8fl,1
2,سوريا,1
2,xn--yfro4i67o,1
2,新加坡,1
2,xn--clchc0ea0b2g2a9gcd,1
2,சிங்கப்பூர்,1
2,xn--o3cw4h,1
2,ไทย,1
2,تونس,1
2,xn--pgbs0dh,1
2,台灣,1
2,xn--kpry57d,1
2,台湾,1
2,xn--kprw13d,1
2,臺灣,1
2,xn--nnx388a,1
2,xn--j1amh,1
2,укр,1
2,اليمن,1
2,xn--mgb2ddes,1
2,xxx,1
3,ye,1
3,za,1
3,zm,1
3,zw,1
2,xn--80asehdb,1
2,онлайн,1
2,xn--80aswg,1
2,сайт,1
2,شبكة,1
2,xn--ngbc5azd,1
2,xn--unup4y,1
2,游戏,1
2,xn--vhquv,1
2,企业,1
2,camera,1
2,clothing,1
2,lighting,1
2,singles,1
2,ventures,1
2,voyage,1
2,guru,1
2,holdings,1
2,equipment,1
2,bike,1
2,estate,1
2,tattoo,1
2,在线,1
2,xn--3ds443g,1
2,中文网,1
2,xn--fiq228c5hs,1
2,land,1
2,plumbing,1
2,contractors,1
2,sexy,1
2,menu,1
2,世界,1
2,xn--rhqv96g,1
2,uno,1
2,gallery,1
2,technology,1
2,集团,1
2,xn--3bst00m,1
2,reviews,1
2,guide,1
2,xn--6qq986b3xl,1
2,我爱你,1
2,graphics,1
2,construction,1
2,onl,1
2,みんな,1
2,xn--q9jyb4c,1
2,diamonds,1
2,kiwi,1
2,enterprises,1
2,today,1
2,futbol,1
2,photography,1
2,tips,1
2,directory,1
2,kitchen,1
2,xn--6frz82g,1
2,移动,1
2,kim,1
2,삼성,1
2,xn--cg4bki,1
2,monash,1
2,wed,1
2,pink,1
2,ruhr,1
2,buzz,1
2,careers,1
2,shoes,1
2,موقع,1
2,xn--4gbrim,1
2,career,1
2,otsuka,1
2,中信,1
2,xn--fiq64b,1
2,gift,1
2,recipes,1
2,coffee,1
2,luxury,1
2,domains,1
2,photos,1
2,limo,1
2,viajes,1
2,wang,1
2,democrat,1
2,mango,1
2,cab,1
2,support,1
2,dance,1
2,nagoya,1
2,computer,1
2,wien,1
2,berlin,1
2,codes,1
2,email,1
2,بازار,1
2,xn--mgbab2bd,1
2,repair,1
2,holiday,1
2,center,1
2,systems,1
2,wiki,1
2,ceo,1
2,international,1
2,solar,1
2,company,1
2,education,1
2,training,1
2,academy,1
2,marketing,1
2,florist,1
2,solutions,1
2,build,1
2,institute,1
2,builders,1
2,red,1
2,blue,1
2,ninja,1
2,business,1
2,gal,1
2,social,1
2,house,1
2,camp,1
2,immobilien,1
2,moda,1
2,glass,1
2,management,1
2,kaufen,1
2,farm,1
2,公益,1
2,xn--55qw42g,1
2,xn--zfr164b,1
2,政务,1
2,club,1
2,voting,1
2,tokyo,1
2,moe,1
2,guitars,1
2,bargains,1
2,xn--nqv7fs00ema,1
2,组织机构,1
2,desi,1
2,cool,1
2,boutique,1
2,pics,1
2,орг,1
2,xn--c1avg,1
2,xn--55qx5d,1
2,公司,1
2,网络,1
2,xn--io0a7i,1
2,cheap,1
2,广东,1
2,xn--xhq521b,1
2,photo,1
2,network,1
2,zone,1
2,xn--nqv7f,1
2,机构,1
2,link,1
2,qpon,1
2,संगठन,1
2,xn--i1b6b1a6a2e,1
2,agency,1
2,tienda,1
2,works,1
2,london,1
2,watch,1
2,rocks,1
2,shiksha,1
2,дети,1
2,xn--d1acj3b,1
2,budapest,1
2,nrw,1
2,vote,1
2,fishing,1
2,expert,1
2,horse,1
2,christmas,1
2,cooking,1
2,xn--czru2d,1
2,商城,1
2,casa,1
2,rich,1
2,voto,1
2,tools,1
2,八卦,1
2,xn--45q11c,1
2,praxi,1
2,events,1
2,flights,1
2,report,1
2,partners,1
2,neustar,1
2,rentals,1
2,catering,1
2,community,1
2,maison,1
2,parts,1
2,cleaning,1
2,okinawa,1
2,foundation,1
2,properties,1
2,vacations,1
2,productions,1
2,industries,1
2,haus,1
2,vision,1
2,mormon,1
2,cards,1
2,ink,1
2,villas,1
2,consulting,1
2,cruises,1
2,krd,1
2,xyz,1
2,dating,1
2,exposed,1
2,condos,1
2,eus,1
2,caravan,1
2,actor,1
2,saarland,1
2,yokohama,1
2,pub,1
2,xn--p1acf,1
2,рус,1
2,ren,1
2,fish,1
2,bar,1
2,dnp,1
2,bid,1
2,supply,1
2,miami,1
2,supplies,1
2,quebec,1
2,moscow,1
2,globo,1
2,axa,1
2,москва,1
2,xn--80adxhks,1
2,xn--czrs0t,1
2,商店,1
2,vodka,1
2,rest,1
2,frogans,1
2,wtc,1
2,rodeo,1
2,sohu,1
2,best,1
2,country,1
2,kred,1
2,feedback,1
2,work,1
2,luxe,1
2,ryukyu,1
2,autos,1
2,homes,1
2,jetzt,1
2,yachts,1
2,motorcycles,1
2,mini,1
2,ggee,1
2,beer,1
2,佛山,1
2,xn--1qqw23a,1
2,college,1
2,ovh,1
2,meet,1
2,xn--ses554g,1
2,网址,1
2,gop,1
2,blackfriday,1
2,lacaixa,1
2,xn--czr694b,1
2,商标,1
2,vegas,1
2,black,1
2,soy,1
2,trade,1
2,gent,1
2,ing,1
2,dad,1
2,shriram,1
2,bayern,1
2,scot,1
2,webcam,1
2,foo,1
2,eat,1
2,nyc,1
2,prod,1
2,how,1
2,day,1
2,meme,1
2,mov,1
2,paris,1
2,boo,1
2,new,1
2,ifm,1
2,life,1
2,archi,1
2,spiegel,1
2,brussels,1
2,church,1
2,here,1
2,dabur,1
2,vlaanderen,1
2,cologne,1
2,xn--kput3i,1
2,手机,1
2,wme,1
2,nhk,1
2,suzuki,1
2,whoswho,1
2,scb,1
2,hamburg,1
2,services,1
2,bzh,1
2,rio,1
2,cash,1
2,gives,1
2,hiphop,1
2,degree,1
2,digital,1
2,rehab,1
2,wtf,1
2,financial,1
2,limited,1
2,discount,1
2,fail,1
2,vet,1
2,ngo,1
2,fitness,1
2,schule,1
2,navy,1
2,bio,1
2,ong,1
2,town,1
2,toys,1
2,army,1
2,engineering,1
2,capital,1
2,exchange,1
2,fan,1
2,market,1
2,media,1
2,lease,1
2,university,1
2,reisen,1
2,airforce,1
2,pictures,1
2,gripe,1
2,engineering,1
2,associates,1
2,xn--mxtq1m,1
2,政府,1
2,williamhill,1
2,hiv,1
2,sca,1
2,reise,1
2,accountants,1
2,clinic,1
2,versicherung,1
2,top,1
2,furniture,1
2,dental,1
2,fund,1
2,creditcard,1
2,insure,1
2,audio,1
2,claims,1
2,loans,1
2,auction,1
2,attorney,1
2,finance,1
2,investments,1
2,juegos,1
2,dentist,1
2,lds,1
2,lawyer,1
2,surgery,1
2,gratis,1
2,software,1
2,mortgage,1
2,republican,1
2,credit,1
2,tax,1
2,africa,1
2,joburg,1
2,durban,1
2,capetown,1
2,sap,1
2,datsun,1
2,infiniti,1
2,firmdale,1
2,organic,1
2,nissan,1
2,website,1
2,space,1
2,schmidt,1
2,cuisinella,1
2,samsung,1
2,crs,1
2,doosan,1
2,press,1
2,emerck,1
2,erni,1
2,direct,1
2,yandex,1
2,lotto,1
2,toshiba,1
2,bauhaus,1
2,host,1
2,ltda,1
2,global,1
2,abogado,1
2,place,1
2,tirol,1
2,gmx,1
2,tatar,1
2,scholarships,1
2,eurovision,1
2,wedding,1
2,active,1
2,madrid,1
2,youtube,1
2,sharp,1
2,uol,1
2,physio,1
2,gmail,1
2,channel,1
2,fly,1
2,zip,1
2,esq,1
2,rsvp,1
2,wales,1
2,cymru,1
2,green,1
2,lgbt,1
2,xn--hxt814e,1
2,网店,1
2,cancerresearch,1
2,everbank,1
2,frl,1
2,property,1
2,forsale,1
2,seat,1
2,deals,1
2,nra,1
2,娱乐,1
2,xn--fjq720a,1
2,realtor,1
2,bnpparibas,1
2,melbourne,1
2,hosting,1
2,yoga,1
2,city,1
2,bond,1
2,click,1
2,cern,1
3,cloudfront.net,2
5,ap-northeast-1.compute.amazonaws.com,4
5,ap-southeast-1.compute.amazonaws.com,4
5,ap-southeast-2.compute.amazonaws.com,4
5,cn-north-1.compute.amazonaws.cn,4
4,compute.amazonaws.cn,3
4,compute.amazonaws.com,3
4,compute-1.amazonaws.com,3
5,eu-west-1.compute.amazonaws.com,4
5,sa-east-1.compute.amazonaws.com,4
4,us-east-1.amazonaws.com,3
5,us-gov-west-1.compute.amazonaws.com,4
5,us-west-1.compute.amazonaws.com,4
5,us-west-2.compute.amazonaws.com,4
5,z-1.compute-1.amazonaws.com,4
5,z-2.compute-1.amazonaws.com,4
3,elasticbeanstalk.com,2
4,elb.amazonaws.com,3
4,s3.amazonaws.com,3
4,s3-us-west-2.amazonaws.com,3
4,s3-us-west-1.amazonaws.com,3
4,s3-eu-west-1.amazonaws.com,3
4,s3-ap-southeast-1.amazonaws.com,3
4,s3-ap-southeast-2.amazonaws.com,3
4,s3-ap-northeast-1.amazonaws.com,3
4,s3-sa-east-1.amazonaws.com,3
4,s3-us-gov-west-1.amazonaws.com,3
4,s3-fips-us-gov-west-1.amazonaws.com,3
4,s3-website-us-east-1.amazonaws.com,3
4,s3-website-us-west-2.amazonaws.com,3
4,s3-website-us-west-1.amazonaws.com,3
4,s3-website-eu-west-1.amazonaws.com,3
4,s3-website-ap-southeast-1.amazonaws.com,3
4,s3-website-ap-southeast-2.amazonaws.com,3
4,s3-website-ap-northeast-1.amazonaws.com,3
4,s3-website-sa-east-1.amazonaws.com,3
4,s3-website-us-gov-west-1.amazonaws.com,3
3,betainabox.com,2
3,ae.org,2
3,ar.com,2
3,br.com,2
3,cn.com,2
3,com.de,2
3,com.se,2
3,de.com,2
3,eu.com,2
3,gb.com,2
3,gb.net,2
3,hu.com,2
3,hu.net,2
3,jp.net,2
3,jpn.com,2
3,kr.com,2
3,mex.com,2
3,no.com,2
3,qc.com,2
3,ru.com,2
3,sa.com,2
3,se.com,2
3,se.net,2
3,uk.com,2
3,uk.net,2
3,us.com,2
3,uy.com,2
3,za.bz,2
3,za.com,2
3,africa.com,2
3,gr.com,2
3,in.net,2
3,us.org,2
3,co.com,2
3,c.la,2
3,cloudcontrolled.com,2
3,cloudcontrolapp.com,2
3,co.ca,2
3,co.nl,2
3,co.no,2
3,cupcake.is,2
3,dreamhosters.com,2
3,dyndns-at-home.com,2
3,dyndns-at-work.com,2
3,dyndns-blog.com,2
3,dyndns-free.com,2
3,dyndns-home.com,2
3,dyndns-ip.com,2
3,dyndns-mail.com,2
3,dyndns-office.com,2
3,dyndns-pics.com,2
3,dyndns-remote.com,2
3,dyndns-server.com,2
3,dyndns-web.com,2
3,dyndns-wiki.com,2
3,dyndns-work.com,2
3,dyndns.biz,2
3,dyndns.info,2
3,dyndns.org,2
3,dyndns.tv,2
3,at-band-camp.net,2
3,ath.cx,2
3,barrel-of-knowledge.info,2
3,barrell-of-knowledge.info,2
3,better-than.tv,2
3,blogdns.com,2
3,blogdns.net,2
3,blogdns.org,2
3,blogsite.org,2
3,boldlygoingnowhere.org,2
3,broke-it.net,2
3,buyshouses.net,2
3,cechire.com,2
3,dnsalias.com,2
3,dnsalias.net,2
3,dnsalias.org,2
3,dnsdojo.com,2
3,dnsdojo.net,2
3,dnsdojo.org,2
3,does-it.net,2
3,doesntexist.com,2
3,doesntexist.org,2
3,dontexist.com,2
3,dontexist.net,2
3,dontexist.org,2
3,doomdns.com,2
3,doomdns.org,2
3,dvrdns.org,2
3,dyn-o-saur.com,2
3,dynalias.com,2
3,dynalias.net,2
3,dynalias.org,2
3,dynathome.net,2
3,dyndns.ws,2
3,endofinternet.net,2
3,endofinternet.org,2
3,endoftheinternet.org,2
3,est-a-la-maison.com,2
3,est-a-la-masion.com,2
3,est-le-patron.com,2
3,est-mon-blogueur.com,2
3,for-better.biz,2
3,for-more.biz,2
3,for-our.info,2
3,for-some.biz,2
3,for-the.biz,2
4,forgot.her.name,3
4,forgot.his.name,3
3,from-ak.com,2
3,from-al.com,2
3,from-ar.com,2
3,from-az.net,2
3,from-ca.com,2
3,from-co.net,2
3,from-ct.com,2
3,from-dc.com,2
3,from-de.com,2
3,from-fl.com,2
3,from-ga.com,2
3,from-hi.com,2
3,from-ia.com,2
3,from-id.com,2
3,from-il.com,2
3,from-in.com,2
3,from-ks.com,2
3,from-ky.com,2
3,from-la.net,2
3,from-ma.com,2
3,from-md.com,2
3,from-me.org,2
3,from-mi.com,2
3,from-mn.com,2
3,from-mo.com,2
3,from-ms.com,2
3,from-mt.com,2
3,from-nc.com,2
3,from-nd.com,2
3,from-ne.com,2
3,from-nh.com,2
3,from-nj.com,2
3,from-nm.com,2
3,from-nv.com,2
3,from-ny.net,2
3,from-oh.com,2
3,from-ok.com,2
3,from-or.com,2
3,from-pa.com,2
3,from-pr.com,2
3,from-ri.com,2
3,from-sc.com,2
3,from-sd.com,2
3,from-tn.com,2
3,from-tx.com,2
3,from-ut.com,2
3,from-va.com,2
3,from-vt.com,2
3,from-wa.com,2
3,from-wi.com,2
3,from-wv.com,2
3,from-wy.com,2
3,ftpaccess.cc,2
3,fuettertdasnetz.de,2
3,game-host.org,2
3,game-server.cc,2
3,getmyip.com,2
3,gets-it.net,2
4,go.dyndns.org,3
3,gotdns.com,2
3,gotdns.org,2
3,groks-the.info,2
3,groks-this.info,2
3,ham-radio-op.net,2
3,here-for-more.info,2
3,hobby-site.com,2
3,hobby-site.org,2
4,home.dyndns.org,3
3,homedns.org,2
3,homeftp.net,2
3,homeftp.org,2
3,homeip.net,2
3,homelinux.com,2
3,homelinux.net,2
3,homelinux.org,2
3,homeunix.com,2
3,homeunix.net,2
3,homeunix.org,2
3,iamallama.com,2
3,in-the-band.net,2
3,is-a-anarchist.com,2
3,is-a-blogger.com,2
3,is-a-bookkeeper.com,2
3,is-a-bruinsfan.org,2
3,is-a-bulls-fan.com,2
3,is-a-candidate.org,2
3,is-a-caterer.com,2
3,is-a-celticsfan.org,2
3,is-a-chef.com,2
3,is-a-chef.net,2
3,is-a-chef.org,2
3,is-a-conservative.com,2
3,is-a-cpa.com,2
3,is-a-cubicle-slave.com,2
3,is-a-democrat.com,2
3,is-a-designer.com,2
3,is-a-doctor.com,2
3,is-a-financialadvisor.com,2
3,is-a-geek.com,2
3,is-a-geek.net,2
3,is-a-geek.org,2
3,is-a-green.com,2
3,is-a-guru.com,2
3,is-a-hard-worker.com,2
3,is-a-hunter.com,2
3,is-a-knight.org,2
3,is-a-landscaper.com,2
3,is-a-lawyer.com,2
3,is-a-liberal.com,2
3,is-a-libertarian.com,2
3,is-a-linux-user.org,2
3,is-a-llama.com,2
3,is-a-musician.com,2
3,is-a-nascarfan.com,2
3,is-a-nurse.com,2
3,is-a-painter.com,2
3,is-a-patsfan.org,2
3,is-a-personaltrainer.com,2
3,is-a-photographer.com,2
3,is-a-player.com,2
3,is-a-republican.com,2
3,is-a-rockstar.com,2
3,is-a-socialist.com,2
3,is-a-soxfan.org,2
3,is-a-student.com,2
3,is-a-teacher.com,2
3,is-a-techie.com,2
3,is-a-therapist.com,2
3,is-an-accountant.com,2
3,is-an-actor.com,2
3,is-an-actress.com,2
3,is-an-anarchist.com,2
3,is-an-artist.com,2
3,is-an-engineer.com,2
3,is-an-entertainer.com,2
3,is-by.us,2
3,is-certified.com,2
3,is-found.org,2
3,is-gone.com,2
3,is-into-anime.com,2
3,is-into-cars.com,2
3,is-into-cartoons.com,2
3,is-into-games.com,2
3,is-leet.com,2
3,is-lost.org,2
3,is-not-certified.com,2
3,is-saved.org,2
3,is-slick.com,2
3,is-uberleet.com,2
3,is-very-bad.org,2
3,is-very-evil.org,2
3,is-very-good.org,2
3,is-very-nice.org,2
3,is-very-sweet.org,2
3,is-with-theband.com,2
3,isa-geek.com,2
3,isa-geek.net,2
3,isa-geek.org,2
3,isa-hockeynut.com,2
3,issmarterthanyou.com,2
3,isteingeek.de,2
3,istmein.de,2
3,kicks-ass.net,2
3,kicks-ass.org,2
3,knowsitall.info,2
3,land-4-sale.us,2
3,lebtimnetz.de,2
3,leitungsen.de,2
3,likes-pie.com,2
3,likescandy.com,2
3,merseine.nu,2
3,mine.nu,2
3,misconfused.org,2
3,mypets.ws,2
3,myphotos.cc,2
3,neat-url.com,2
3,office-on-the.net,2
3,on-the-web.tv,2
3,podzone.net,2
3,podzone.org,2
3,readmyblog.org,2
3,saves-the-whales.com,2
3,scrapper-site.net,2
3,scrapping.cc,2
3,selfip.biz,2
3,selfip.com,2
3,selfip.info,2
3,selfip.net,2
3,selfip.org,2
3,sells-for-less.com,2
3,sells-for-u.com,2
3,sells-it.net,2
3,sellsyourhome.org,2
3,servebbs.com,2
3,servebbs.net,2
3,servebbs.org,2
3,serveftp.net,2
3,serveftp.org,2
3,servegame.org,2
3,shacknet.nu,2
3,simple-url.com,2
3,space-to-rent.com,2
3,stuff-4-sale.org,2
3,stuff-4-sale.us,2
3,teaches-yoga.com,2
3,thruhere.net,2
3,traeumtgerade.de,2
3,webhop.biz,2
3,webhop.info,2
3,webhop.net,2
3,webhop.org,2
3,worse-than.tv,2
3,writesthisblog.com,2
5,a.ssl.fastly.net,4
5,b.ssl.fastly.net,4
5,global.ssl.fastly.net,4
5,a.prod.fastly.net,4
5,global.prod.fastly.net,4
3,firebaseapp.com,2
3,github.io,2
3,githubusercontent.com,2
3,ro.com,2
3,appspot.com,2
3,blogspot.be,2
3,blogspot.bj,2
3,blogspot.ca,2
3,blogspot.cf,2
3,blogspot.ch,2
4,blogspot.co.at,3
4,blogspot.co.il,3
4,blogspot.co.nz,3
4,blogspot.co.uk,3
3,blogspot.com,2
4,blogspot.com.ar,3
4,blogspot.com.au,3
4,blogspot.com.br,3
4,blogspot.com.es,3
3,blogspot.cv,2
3,blogspot.cz,2
3,blogspot.de,2
3,blogspot.dk,2
3,blogspot.fi,2
3,blogspot.fr,2
3,blogspot.gr,2
